Symbol	RAPdb	MSU	path
OsCLIP	Os07g0525100	LOC_Os07g34110	data/Gene/Abstract/OS/C/OsCLIP
OsCLP	Os01g0937050	LOC_Os01g71080	data/Gene/Abstract/OS/C/OsCLP
OsCLP3	Os02g0634500	LOC_Os02g42290	data/Gene/Body/OS/C/OsCLP3
OsClpD1	Os02g0526400	LOC_Os02g32520	data/Gene/Abstract/OS/C/OsClpD1
OsClpP3	Os01g0507900	LOC_Os01g32350	data/Gene/Abstract/C/CLPP3
OsClpP5	Os03g0308100	LOC_Os03g19510	data/Gene/Abstract/OS/C/OsClpP5
OsCLT1	Os01g0955700	LOC_Os01g72570	data/Gene/Abstract/OS/C/OsCLT1
OsCMK|OsIspE	Os01g0802100	LOC_Os01g58790	data/Gene/Body/OS/C/OsCMK
OsCML16	Os01g0135700	LOC_Os01g04330	data/Gene/Abstract/OS/C/OsCML16
OsCML3	Os12g0132300	LOC_Os12g03816	data/Gene/Abstract/OS/C/OsCML3
OsCMO	Os06g0698785	LOC_Os06g48510	data/Gene/Abstract/OS/C/OsCMO
OsCMT3a	Os10g0104900	LOC_Os10g01570	data/Gene/Abstract/OS/C/OsCMT3a
OsCMT3b	Os03g0226800	LOC_Os03g12570	data/Gene/Abstract/OS/C/OsCMT3b
OsCNGC13	Os06g0207700	LOC_Os06g10580	data/Gene/Abstract/OS/C/OsCNGC13
OsCNIH1	Os06g0136500	LOC_Os06g04500	data/Gene/Abstract/OS/C/OsCNIH1
OsCNX	Os04g0402100	LOC_Os04g32950	data/Gene/Abstract/OS/C/OsCNX
OsCO3	Os09g0240200	LOC_Os09g06464	data/Gene/Abstract/OS/C/OsCO3
OsCOI1|OsCOI1a	Os01g0853400	LOC_Os01g63420	data/Gene/Abstract/OS/C/OsCOI1a
OsCOI1b	Os05g0449500	LOC_Os05g37690	data/Gene/Abstract/OS/C/OsCOI1b
OsCOI2	Os03g0265500	LOC_Os03g15880	data/Gene/Abstract/OS/C/OsCOI2
OsCOIN	Os01g0104100	LOC_Os01g01420	data/Gene/Abstract/OS/C/OsCOIN
OsCOL10	Os03g0711100	LOC_Os03g50310	data/Gene/Abstract/OS/C/OsCOL10
OsCOL13	Os07g0667300	LOC_Os07g47140	data/Gene/Abstract/OS/C/OsCOL13
OsCOL15	Os08g0536300	LOC_Os08g42440	data/Gene/Abstract/OS/C/OsCOL15
OsCOL16	Os06g0264200	LOC_Os06g15330	data/Gene/Abstract/OS/C/OsCOL16
OsCOL4	Os02g0610500	LOC_Os02g39710	data/Gene/Abstract/OS/C/OsCOL4
OsCOLE1	Os05g0529000	LOC_Os05g45280	data/Gene/Abstract/OS/C/OsCOLE1
OsCOM1	Os06g0613400	LOC_Os06g41050	data/Gene/Abstract/OS/C/OsCOM1
Oscor413-pm1	Os03g0767800	LOC_Os03g55850	data/Gene/Body/OS/C/Oscor413-pm1
OsCP1	Os04g0670500	LOC_Os04g57490	data/Gene/Abstract/OS/C/OsCP1
OsCP12	Os03g0306800	LOC_Os03g19380	data/Gene/Abstract/OS/C/OsCP12
OsCPD1	Os11g0143200	LOC_Os11g04710	data/Gene/Body/C/CPD1
OsCPK10	Os03g0788500	LOC_Os03g57450	data/Gene/Abstract/OS/C/OsCPK10
OsCPK12	Os04g0560600	LOC_Os04g47300	data/Gene/Abstract/OS/C/OsCPK12
OsCPK17	Os07g0161600	LOC_Os07g06740	data/Gene/Abstract/OS/C/OsCPK17
OsCPK21	Os08g0540400	LOC_Os08g42750	data/Gene/Abstract/OS/C/OsCPK21
OsCPK24|OsCDPK14	Os11g0171500	LOC_Os11g07040	data/Gene/Abstract/OS/C/OsCPK24
OsCPK25	Os11g0136600	LOC_Os11g04170	data/Gene/Abstract/OS/C/OsCPK25
OsCPK26	Os12g0133500	LOC_Os12g03970	data/Gene/Abstract/OS/C/OsCPK26
OsCPK31	None	None	data/Gene/Abstract/OS/C/OsCPK31
OsCPK4	Os02g0126400	LOC_Os02g03410	data/Gene/Abstract/OS/C/OsCPK4
OsCPK9	Os03g0688300	LOC_Os03g48270	data/Gene/Abstract/OS/C/OsCPK9
OsCPL1|sh-h	Os07g0207700	LOC_Os07g10690	data/Gene/Abstract/OS/C/OsCPL1~sh-h
OsCPn60alpha1|OsCPn60a1	Os12g0277500	LOC_Os12g17910	data/Gene/Abstract/OS/C/OsCPn60alpha1~OsCPn60a1
OsCPP5	Os05g0509400	LOC_Os05g43380	data/Gene/Abstract/OS/C/OsCPP5
OsCPS|OsCPS1	Os02g0278700	LOC_Os02g17780	data/Gene/Abstract/OS/C/OsCPS1
OsCPS2|OsCyc2	Os02g0571100|Os02g0570900	LOC_Os02g36210	data/Gene/Abstract/OS/C/OsCPS2~OsCyc2
OsCPS3	Os09g0319800	LOC_Os09g15050	data/Gene/Body/C/CPS3
OsCPS4|OsCyc1	Os04g0178300	LOC_Os04g09900	data/Gene/Abstract/OS/C/OsCPS4~OsCyc1
OscpSRP43|PGL3	Os03g0131900	LOC_Os03g03990	data/Gene/Abstract/OS/C/OscpSRP43
OsCR4	Os03g0637800	LOC_Os03g43670	data/Gene/Abstract/OS/C/OsCR4
OsCRSH3	Os05g0161800	LOC_Os05g06940	data/Gene/Abstract/C/CRSH3
OsCRTISO|ZEBRA2|MHZ5|MIT3	Os11g0572700	LOC_Os11g36440	data/Gene/Abstract/Z/ZEBRA2
OsCRY1a	Os02g0573200	LOC_Os02g36380	data/Gene/Abstract/OS/C/OsCRY1a
OsCRY1b	Os04g0452100	LOC_Os04g37920	data/Gene/Abstract/OS/C/OsCRY1b
OsCRY2|CRY2	Os02g0625000	LOC_Os02g41550	data/Gene/Abstract/OS/C/OsCRY2~CRY2
OsCSD3	Os03g0219200	LOC_Os03g11960	data/Gene/Abstract/OS/C/OsCSD3
OsCSIL1	Os06g0223800	LOC_Os06g11990	data/Gene/Abstract/OS/C/OsCSIL1
OsCSLD1|rth-2	Os10g0578200	LOC_Os10g42750	data/Gene/Abstract/OS/C/OsCSLD1~rth-2
OsCSP1	Os02g0121100	LOC_Os02g02870	data/Gene/Abstract/OS/C/OsCSP1
OsCSP2	Os08g0129200	LOC_Os08g03520	data/Gene/Abstract/OS/C/OsCSP2
OsCstF50|OsWD40-93	Os03g0754900	LOC_Os03g54770	data/Gene/Abstract/OS/C/OsCstF50~OsWD40-93
OsCstF64	Os11g0176100	LOC_Os11g07490	data/Gene/Abstract/OS/C/OsCstF64
OsCstF77	Os12g0571900	LOC_Os12g38380	data/Gene/Abstract/OS/C/OsCstF77
OsctHSP70-1	Os05g0460000	LOC_Os05g38530	data/Gene/Abstract/C/CTHSP70-1
OscTPI	Os01g0841600	LOC_Os01g62420	data/Gene/Abstract/OS/C/OscTPI
OsCTR1	Os04g0243700	LOC_Os04g16970	data/Gene/Abstract/OS/C/OsCTR1
OsCTR2	Os02g0527600	LOC_Os02g32610	data/Gene/Abstract/OS/C/OsCTR2
OsCTR3	Os04g0610900	LOC_Os04g52140	data/Gene/Body/OS/C/OsCTR3
OsCTZFP8	Os08g0300366	LOC_Os08g20580	data/Gene/Abstract/OS/C/OsCTZFP8
OsCu|Zn-SOD	Os08g0561700	LOC_Os08g44770	data/Gene/Abstract/OS/C/OsCu
OsCUL3a	Os02g0746000	LOC_Os02g51180	data/Gene/Abstract/OS/C/OsCUL3a
OsCutA1	Os10g0378300	LOC_Os10g23204	data/Gene/Abstract/C/CUTA1
OsCV	Os05g0575000	LOC_Os05g49940	data/Gene/Abstract/OS/C/OsCV
OsCW-ZF7	Os07g0669800|Os07g0669900	LOC_Os07g47360	data/Gene/Abstract/OS/C/OsCW-ZF7
OsCYCA2;1	Os12g0502300	LOC_Os12g31810	data/Gene/Abstract/OS/C/OsCYCA2;1
OsCYCP1;1	Os05g0398000	LOC_Os05g33040	data/Gene/Abstract/OS/C/OsCYCP1;1
OsCYN	Os10g0471300	LOC_Os10g33270	data/Gene/Abstract/OS/C/OsCYN
OsCYO1	Os09g0458400	LOC_Os09g28480	data/Gene/Abstract/OS/C/OsCYO1
OsCYP-25|CYP19-3	Os09g0571400	LOC_Os09g39780	data/Gene/Abstract/OS/C/OsCYP-25~CYP19-3
OsCYP19-4	Os06g0708400	LOC_Os06g49470	data/Gene/Abstract/OS/C/OsCYP19-4
OsCYP2|OsCyp2-P|LRT2	Os02g0121300	LOC_Os02g02890	data/Gene/Abstract/OS/C/OsCYP2
OsCYP20-2	Os05g0103200	LOC_Os05g01270	data/Gene/Abstract/OS/C/OsCYP20-2
OsCYP21-4	Os07g0476500	LOC_Os07g29390	data/Gene/Abstract/OS/C/OsCYP21-4
OsCYP51G3	Os05g0211100	LOC_Os05g12040	data/Gene/Abstract/OS/C/OsCYP51G3
Oscyp71Z2|CYP71Z2	Os07g0217600	LOC_Os07g11739	data/Gene/Abstract/OS/C/Oscyp71Z2
OsCYP84A	Os10g0320100	LOC_Os10g17260	data/Gene/Abstract/OS/C/OsCYP84A
OsCYP96B4|BSH1|SD37	Os03g0140400	LOC_Os03g04680	data/Gene/Abstract/C/CYP96B4
OsCYT-INV1|SRT5	Os02g0550600	LOC_Os02g34560	data/Gene/Abstract/S/SRT5
OscZOG1	Os04g0271700	LOC_Os04g20330	data/Gene/Abstract/OS/C/OscZOG1
OsD-LDH	Os07g0163000	LOC_Os07g06890	data/Gene/Abstract/OS/D/OsD-LDH
OsDBH	Os04g0486800	LOC_Os04g40970	data/Gene/Abstract/OS/D/OsDBH
OsDCL1a	Os03g0121800	LOC_Os03g02970	data/Gene/Abstract/OS/D/OsDCL1
OsDCL2a	Os03g0583900	LOC_Os03g38740	data/Gene/Abstract/OS/D/OsDCL2a
OsDCL2b	Os09g0315100	LOC_Os09g14610	data/Gene/Body/D/DCL2B
OsDCL3a	Os01g0909200	LOC_Os01g68120	data/Gene/Abstract/OS/D/OsDCL3a
OsDCL3b	Os10g0485600	LOC_Os10g34430	data/Gene/Abstract/OS/D/OsDCL3b
OsDDB1	Os05g0592400	LOC_Os05g51480	data/Gene/Abstract/OS/D/OsDDB1
OsDDM1a	Os09g0442700	LOC_Os09g27060	data/Gene/Abstract/OS/D/OsDDM1a
OsDDM1b	Os03g0722400	LOC_Os03g51230	data/Gene/Abstract/OS/D/OsDDM1b
OsDEES1|OsWAK91	Os09g0561600	LOC_Os09g38850	data/Gene/Abstract/OS/D/OsDEES1
OsDEF7|CAL1|OsAFP1	Os02g0629800	LOC_Os02g41904	data/Gene/Abstract/OS/D/OsDEF7
OsDEF8	Os03g0130300	LOC_Os03g03810	data/Gene/Abstract/OS/D/OsDEF8
OsDEG10	Os08g0139000	LOC_Os08g04440	data/Gene/Abstract/OS/D/OsDEG10
OsDEP	Os11g0484000	LOC_Os11g29370	data/Gene/Body/OS/D/OsDEP
OsDER1	Os05g0187800	LOC_Os05g09550	data/Gene/Abstract/OS/D/OsDER1
OsDERF1	Os08g0454000	LOC_Os08g35240	data/Gene/Abstract/OS/D/OsDERF1
OsDET1	Os01g0104600	LOC_Os01g01484	data/Gene/Abstract/OS/D/OsDET1
OsDEX1	Os03g0825700	LOC_Os03g61050	data/Gene/Abstract/OS/D/OsDEX1
OsDfr|OsA1	Os01g0633500	LOC_Os01g44260	data/Gene/Abstract/OS/D/OsDfr
OsDG2	Os02g0606000	LOC_Os02g39340	data/Gene/Abstract/OS/D/OsDG2
OsDGAT	Os05g0196800	LOC_Os05g10810	data/Gene/Body/OS/D/OsDGAT
OsDGL1	Os07g0209000	LOC_Os07g10830	data/Gene/Abstract/OS/D/OsDGL1
OsDHAR2	Os06g0232600	LOC_Os06g12630	data/Gene/Body/D/DHAR2
OsDHHC1|OsPAT15	Os02g0819100	LOC_Os02g57370	data/Gene/Abstract/OS/D/OsDHHC1
OsDhn1|OsLip9	Os02g0669100	LOC_Os02g44870	data/Gene/Abstract/OS/D/OsDhn1
OsDHODH1	Os02g0736400	LOC_Os02g50350	data/Gene/Abstract/OS/D/OsDHODH1
OsDi19-4	Os02g0304900	LOC_Os02g20170	data/Gene/Abstract/OS/D/OsDi19-4
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	data/Gene/Abstract/OS/L/OsLTP6
OsDIS1	Os03g0356414	LOC_Os03g24040	data/Gene/Abstract/OS/D/OsDIS1
OsDjA6	Os04g0549600	LOC_Os04g46390	data/Gene/Abstract/OS/D/OsDjA6
OsDjA7	Os05g0333500	LOC_Os05g26902	data/Gene/Abstract/OS/D/OsDjA7
OsDjA8	Os05g0334400	LOC_Os05g26954|LOC_Os05g26926	data/Gene/Abstract/OS/D/OsDjA8
OsDLK	Os07g0105700	LOC_Os07g01490	data/Gene/Abstract/OS/D/OsDLK
OsDMAS1	Os03g0237100	LOC_Os03g13390	data/Gene/Abstract/D/DMAS1
OsDMC1|DMC1B	Os11g0146800	LOC_Os11g04954	data/Gene/Abstract/OS/D/OsDMC1
OsDNLZ1	Os06g0724400	LOC_Os06g50870	data/Gene/Abstract/OS/D/OsDNLZ1
OsDOF11	Os02g0707200	LOC_Os02g47810	data/Gene/Abstract/OS/D/OsDOF11
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	data/Gene/Abstract/OS/D/OsDof12
OsDOF18	Os04g0678400	LOC_Os04g58190	data/Gene/Abstract/OS/D/OsDOF18
OsDof25	Os08g0490100	LOC_Os08g38220	data/Gene/Abstract/OS/D/OsDof25
OsDof4	Os01g0673700	LOC_Os01g48290	data/Gene/Abstract/OS/D/OsDof4
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	data/Gene/Abstract/OS/S/OsSAP11
OsDOS	Os01g0192000	LOC_Os01g09620	data/Gene/Abstract/OS/D/OsDOS
OsDPE2	Os07g0662900	LOC_Os07g46790	data/Gene/Abstract/OS/D/OsDPE2
OsDR10	Os08g0155900	LOC_Os08g05960	data/Gene/Abstract/OS/D/OsDR10
OsDR11	Os12g0460800	LOC_Os12g27520	data/Gene/Abstract/OS/D/OsDR11
OsDR8	Os07g0529600	LOC_Os07g34570	data/Gene/Abstract/OS/D/OsDR8
OsDRB1-1	Os05g0307400	LOC_Os05g24160	data/Gene/Abstract/OS/D/OsDRB1-1
OsDRB1-2	Os11g0109900	LOC_Os11g01869	data/Gene/Abstract/OS/D/OsDRB1-2
OsDRB1-4	Os08g0384100	LOC_Os08g29530	data/Gene/Abstract/OS/D/OsDRB1-4
OsDRB3	Os05g0150400	LOC_Os05g05790	data/Gene/Abstract/OS/D/OsDRB3
OsDRE2	Os04g0674400	LOC_Os04g57810	data/Gene/Abstract/OS/D/OsDRE2
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	data/Gene/Abstract/OS/D/OsDREBL
OsDREB1B	Os09g0522000	LOC_Os09g35010	data/Gene/Abstract/OS/D/OsDREB1B
OsDREB1D	Os06g0165600	LOC_Os06g06970	data/Gene/Abstract/OS/D/OsDREB1D
OsDREB1E|OsDREB1-1|CR350	Os04g0572400	LOC_Os04g48350	data/Gene/Abstract/OS/D/OsDREB1-1~CR350
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	data/Gene/Abstract/OS/D/OsDREB1F~RCBF2
OsDREB2A	Os01g0165000	LOC_Os01g07120	data/Gene/Abstract/OS/D/OsDREB2A
OsDREB2B	Os05g0346200	LOC_Os05g27930	data/Gene/Abstract/OS/D/OsDREB2B
OsDREB4-1|CR223	Os02g0656600	LOC_Os02g43940	data/Gene/Abstract/OS/D/OsDREB4-1~CR223
OsDREB4-2|CR250	Os04g0549700	LOC_Os04g46400	data/Gene/Abstract/OS/D/OsDREB4-2~CR250
OsDRF1	Os04g0431200	LOC_Os04g35190	data/Gene/Abstract/OS/D/OsDRF1
OsDRM2	Os03g0110800	LOC_Os03g02010	data/Gene/Abstract/OS/D/OsDRM2
OsDRP1E	Os09g0572900	LOC_Os09g39960	data/Gene/Abstract/OS/D/OsDRP1E
OsDRZ1	Os03g0437100	LOC_Os03g32220	data/Gene/Abstract/OS/D/OsDRZ1
OsDSG1	Os09g0434200	LOC_Os09g26400	data/Gene/Abstract/OS/D/OsDSG1
OsDSHCT	Os11g0176200	LOC_Os11g07500	data/Gene/Abstract/OS/D/OsDSHCT
OsDsPTP1	Os01g0390900	LOC_Os01g29469	data/Gene/Body/OS/D/OsDsPTP1
OsDSR-1	Os10g0177200	LOC_Os10g09850	data/Gene/Abstract/OS/D/OsDSR-1
OsDSR2	Os01g0839200	LOC_Os01g62200	data/Gene/Abstract/OS/D/OsDSR2
OsDSS1	Os03g0140300	None	data/Gene/Abstract/OS/D/OsDSS1
OsDSSR1	Os09g0109600	LOC_Os09g02180	data/Gene/Abstract/OS/D/OsDSSR1
OsDT11	Os11g0211800	LOC_Os11g10590	data/Gene/Abstract/OS/D/OsDT11
OsDTC1|OsKS3	Os02g0570400	LOC_Os02g36140	data/Gene/Abstract/OS/D/OsDTC1~OsKS3
OsDTC2|OsKSL11	Os11g0474800	LOC_Os11g28530	data/Gene/Abstract/OS/K/OsKSL11
OsDTS2|OsKSL4|OsKS4	Os04g0179700	LOC_Os04g10060	data/Gene/Abstract/OS/K/OsKS4
OsDUF26|OsCRRSP55	Os03g0277600	LOC_Os03g16950	data/Gene/Abstract/OS/D/OsDUF26
OsDUR3	Os10g0580400	LOC_Os10g42960	data/Gene/Abstract/OS/D/OsDUR3
OsDVR	Os03g0351200	LOC_Os03g22780	data/Gene/Abstract/OS/D/OsDVR
OsDWARF	Os03g0602300	LOC_Os03g40540	data/Gene/Abstract/B/OsDWARF
OsDWARF4|CYP90B2	Os03g0227700	LOC_Os03g12660	data/Gene/Abstract/OS/D/OsDWARF4~CYP90B2
OsDXR	Os01g0106900	LOC_Os01g01710	data/Gene/Body/OS/D/OsDXR
OsDXS|OsDXS3	Os07g0190000	LOC_Os07g09190	data/Gene/Body/OS/D/OsDXS~OsDXS3
OsE2F1	Os02g0537500	LOC_Os02g33430	data/Gene/Abstract/OS/E/OsE2F1
OsE2F2	Os12g0158800	LOC_Os12g06200	data/Gene/Abstract/OS/E/OsE2F2
OsEATB	Os09g0457900	LOC_Os09g28440	data/Gene/Abstract/OS/E/OsEATB
OsEBP-89	Os03g0182800	LOC_Os03g08460	data/Gene/Abstract/OS/E/OsEBP-89
OsEBS	Os05g0591400	LOC_Os05g51360	data/Gene/Abstract/OS/E/OsEBS
osECA1	Os03g0281600	LOC_Os03g17310	data/Gene/Body/OS/E/osECA1
OsECS	Os05g0129000	LOC_Os05g03820	data/Gene/Abstract/OS/E/OsECS
OsEDR1|OsACDR1|OsMAPKKK1|SPL3	Os03g0160100	LOC_Os03g06410	data/Gene/Abstract/OS/E/OsEDR1~OsACDR1
OsEDS1	Os09g0392100	LOC_Os09g22450	data/Gene/Abstract/OS/E/OsEDS1
OsEE1|OsEno4	Os10g0167300	LOC_Os10g08550	data/Gene/Body/OS/E/OsEE1
OsEF3|OsELF3-2|OsELF3.2	Os01g0566100|Os01g0566050	LOC_Os01g38530	data/Gene/Abstract/OS/E/OsELF3-2
OsEGL1	Os05g0375400	LOC_Os05g31140	data/Gene/Abstract/OS/E/OsEGL1
OsEGL2	Os01g0942300	LOC_Os01g71474	data/Gene/Abstract/OS/E/OsEGL2
OsEGY3	Os03g0729000	LOC_Os03g51920	data/Gene/Abstract/OS/E/OsEGY3
OseIF3e|EIF3E	Os07g0222300	LOC_Os07g12110	data/Gene/Abstract/E/EIF3E
OseIF3f	Os05g0104800	LOC_Os05g01450	data/Gene/Abstract/OS/E/OseIF3f
OseIF4A	Os02g0146600	LOC_Os02g05330	data/Gene/Abstract/OS/E/OseIF4A
OsEIL1|MHZ6	Os03g0324300	LOC_Os03g20790	data/Gene/Abstract/OS/E/OsEIL1~EIN3
OsEIL2	Os07g0685700	LOC_Os07g48630	data/Gene/Abstract/OS/E/OsEIL2
OsEIN2	Os07g0155600	LOC_Os07g06130	data/Gene/Abstract/OS/E/OsEIN2
OsEm|EMP1|OsEm1	Os05g0349800	LOC_Os05g28210	data/Gene/Abstract/OS/E/OsEm~EMP1
OsEMF2a	Os04g0162100	LOC_Os04g08034	data/Gene/Abstract/OS/E/OsEMF2a
OsEMF2b	Os09g0306800	LOC_Os09g13630	data/Gene/Abstract/OS/E/OsEMF2b
OsEMSA1	Os10g0524300	LOC_Os10g38040	data/Gene/Abstract/OS/E/OsEMSA1
OsENA1	Os11g0151500	LOC_Os11g05390	data/Gene/Abstract/E/ENA1
OsEno1	Os09g0375000	LOC_Os09g20820	data/Gene/Abstract/OS/E/OsEno1
OsEno2	Os03g0248600	LOC_Os03g14450	data/Gene/Abstract/OS/E/OsEno2
OsEno3	Os03g0266200	LOC_Os03g15950	data/Gene/Abstract/OS/E/OsEno3
OsEno5	Os06g0136600	LOC_Os06g04510	data/Gene/Abstract/OS/E/OsEno5
OsEno6	None	None	data/Gene/Abstract/OS/E/OsEno6
OsEno7	None	None	data/Gene/Abstract/OS/E/OsEno7
OsENOD93-1	Os06g0142350	LOC_Os06g05010	data/Gene/Abstract/OS/E/OsENOD93-1
OsENT2	Os07g0557100	LOC_Os07g37100	data/Gene/Abstract/OS/E/OsENT2
OsEPF1	Os04g0457700	LOC_Os04g38470	data/Gene/Abstract/OS/E/OsEPF1
OsEPFL9	Os01g0824500	LOC_Os01g60900	data/Gene/Abstract/OS/E/OsEPFL9
OsER1	Os06g0203800	LOC_Os06g10230	data/Gene/Abstract/OS/E/OsER1
OsER2	Os02g0777400	LOC_Os02g53720	data/Gene/Abstract/OS/E/OsER2
OsERdj3A	Os03g0293000	LOC_Os03g18200	data/Gene/Abstract/OS/E/OsERdj3A
OsEREBP1	Os02g0782700	LOC_Os02g54160	data/Gene/Abstract/OS/E/OsEREBP1
OsEREBP2|ERF99	Os01g0868000	LOC_Os01g64790	data/Gene/Abstract/OS/E/OsEREBP2~ERF99
OsERF1	Os04g0546800	LOC_Os04g46220	data/Gene/Abstract/OS/E/OsERF1
OsERF109	Os09g0309700	LOC_Os09g13940	data/Gene/Abstract/OS/E/OsERF109
OsERF2	Os06g0181700	LOC_Os06g08340	data/Gene/Abstract/OS/E/OsERF2
OsERF48|OsDRAP1	Os08g0408500	LOC_Os08g31580	data/Gene/Abstract/OS/E/OsERF48
OsERF71	Os06g0194000	LOC_Os06g09390	data/Gene/Abstract/OS/E/OsERF71
OsERF922	Os01g0752500	LOC_Os01g54890	data/Gene/Abstract/OS/E/OsERF922
OsEro1	Os03g0733800	LOC_Os03g52340	data/Gene/Abstract/OS/E/OsEro1
OsERS1	Os10g0369000	LOC_Os10g22380	data/Gene/Abstract/OS/E/OsERS1
OsETOL1	Os03g0294700	LOC_Os03g18360	data/Gene/Abstract/OS/E/OsETOL1
OsETT2|OsETTIN2	Os01g0670800	LOC_Os01g48060	data/Gene/Abstract/OS/E/OsETT2~OsETTIN2
OsETTIN1|OsARF15	Os05g0563400	LOC_Os05g48870	data/Gene/Abstract/OS/E/OsETTIN1~OsARF15
OsEXO1	Os01g0777300	LOC_Os01g56940	data/Gene/Abstract/OS/E/OsEXO1
OsExo70-F2	Os02g0505400	LOC_Os02g30230	data/Gene/Abstract/OS/E/OsExo70-F2
OsExo70-F3	Os04g0382200	LOC_Os04g31330	data/Gene/Abstract/OS/E/OsExo70
OsEXP1	Os04g0228400	LOC_Os04g15840	data/Gene/Abstract/OS/E/OsEXP1
OsEXPA10	Os04g0583500	LOC_Os04g49410	data/Gene/Abstract/OS/E/OsEXPA10
OsEXPA17	Os06g0108600	LOC_Os06g01920	data/Gene/Abstract/OS/E/OsEXPA17
OsEXPA30	Os10g0535900	LOC_Os10g39110	data/Gene/Abstract/OS/E/OsEXPA30
OsEXPA8	Os01g0248900	LOC_Os01g14650	data/Gene/Abstract/OS/E/OsEXPA8
OsEXPB2	Os10g0555700	LOC_Os10g40710	data/Gene/Abstract/OS/E/OsEXPB2
OsEXPB3	Os10g0555900	LOC_Os10g40720	data/Gene/Abstract/OS/E/OsEXPB3
OsEXPB5	Os04g0552200	LOC_Os04g46650	data/Gene/Abstract/OS/E/OsEXPB5
OsF5HL	Os06g0349700	LOC_Os06g24180	data/Gene/Body/OS/F/OsF5HL
OsF5HL2	Os03g0112900	LOC_Os03g02180	data/Gene/Body/OS/F/OsF5HL2
OsFAD2|OsFAD2-1	Os02g0716500	LOC_Os02g48560	data/Gene/Abstract/OS/F/OsFAD2
OsFAD3	Os12g0104400	LOC_Os12g01370	data/Gene/Abstract/OS/F/OsFAD3
OsFAD6	Os08g0440900	LOC_Os08g34220	data/Gene/Abstract/OS/F/OsFAD6
OsFAD7	Os03g0290300	LOC_Os03g18070	data/Gene/Abstract/OS/F/OsFAD7
OsFAD8	Os07g0693800	LOC_Os07g49310	data/Gene/Abstract/OS/F/OsFAD8
OsFAH1	Os12g0628400	LOC_Os12g43363	data/Gene/Abstract/OS/F/OsFAH1
OsFAH2	Os03g0780800	LOC_Os03g56820	data/Gene/Abstract/OS/F/OsFAH2
OsFBH1	Os08g0506700	LOC_Os08g39630	data/Gene/Body/OS/F/OsFBH1
OsFBK1	Os01g0659900	LOC_Os01g47050	data/Gene/Abstract/OS/F/OsFBK1
OsFBK12	Os03g0171600	LOC_Os03g07530	data/Gene/Abstract/OS/F/OsFBK12
OsFBN5	Os04g0422000	LOC_Os04g34460	data/Gene/Abstract/OS/F/OsFBN5
OsFbx352	Os10g0127900	LOC_Os10g03850	data/Gene/Abstract/OS/F/OsFbx352
OsFD1	Os09g0540800	LOC_Os09g36910	data/Gene/Abstract/OS/F/OsFD1
OsFdC2	Os03g0685000	LOC_Os03g48040	data/Gene/Abstract/OS/F/OsFdC2
OsFDML1	Os02g0293300	LOC_Os02g19130	data/Gene/Abstract/OS/F/OsFDML1
OsFEN-1	Os05g0540100	LOC_Os05g46270	data/Gene/Abstract/OS/F/OsFEN-1
OsFEN-1b	Os03g0834000	None	data/Gene/Body/F/FEN1B
OsFER1	Os11g0106700	LOC_Os11g01530	data/Gene/Abstract/OS/F/OsFER1
OsFER2	Os12g0106000	LOC_Os12g01530	data/Gene/Abstract/OS/F/OsFER2
OsFH1	Os01g0897700	LOC_Os01g67240	data/Gene/Abstract/OS/F/OsFH1
OsFH15	Os09g0517600	LOC_Os09g34180	data/Gene/Abstract/OS/F/OsFH15
OsFIE1|Epi-df	Os08g0137250	LOC_Os08g04290	data/Gene/Abstract/OS/F/OsFIE1~Epi-df
OsFIE2	Os08g0137100	LOC_Os08g04270	data/Gene/Abstract/OS/F/OsFIE2
OsFIGNL1	Os12g0443800	LOC_Os12g25720	data/Gene/Abstract/OS/F/OsFIGNL1
OsFKBP16-3	Os08g0541400	LOC_Os08g42850	data/Gene/Abstract/OS/F/OsFKBP16-3
OsFKI	Os01g0894300	LOC_Os01g66940	data/Gene/Abstract/OS/F/OsFKI
OsFKII	Os08g0113100	LOC_Os08g02120	data/Gene/Body/OS/F/OsFKII
OsFLN2|HSA1	Os03g0602600	LOC_Os03g40550	data/Gene/Abstract/OS/F/OsFLN2~HSA1
OsFlot	Os10g0481500	LOC_Os10g34040	data/Gene/Abstract/OS/F/OsFlot
OsFLS2	Os04g0618700	LOC_Os04g52780	data/Gene/Abstract/OS/F/OsFLS2
OsFMO|OsCOW1|NAL7	Os03g0162000	LOC_Os03g06654	data/Gene/Abstract/OS/C/OsCOW1
OsFOR1|PGIP	Os07g0568700	LOC_Os07g38130	data/Gene/Abstract/OS/F/OsFOR1~PGIP
OsFPPS1|FPPS1|FPPS	Os01g0703400	LOC_Os01g50760	data/Gene/Abstract/OS/F/OsFPPS1~FPPS1~FPPS
OsFPPS2|FPPS2	Os05g0543400	LOC_Os05g46580	data/Gene/Body/OS/F/OsFPPS2~FPPS2
OsFPPS3	Os04g0657100	LOC_Os04g56210	data/Gene/Body/OS/F/OsFPPS3
