Symbol	RAPdb	MSU	path
OsSTA50	Os02g0188500	LOC_Os02g09530	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA51	Os02g0191600	LOC_Os02g09830	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA52	Os02g0193400	LOC_Os02g10000	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA53	Os02g0197900	LOC_Os02g10440	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA54	Os02g0199800	LOC_Os02g10630	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA55	Os02g0229600	LOC_Os02g13580	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA56	Os02g0244000	LOC_Os02g14710	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA57	None	LOC_Os02g17630	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA58	Os02g0308300	LOC_Os02g20530	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA59	None	LOC_Os02g31950	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA6	Os01g0193400	LOC_Os01g09730	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA60	None	LOC_Os02g32020	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA61	Os02g0520100	LOC_Os02g32060	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA62	None	LOC_Os02g33410	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA63	Os02g0541900	LOC_Os02g33740	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA64	Os02g0543200	LOC_Os02g33840	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA65	Os02g0565400	LOC_Os02g35750	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA66	Os02g0579600	LOC_Os02g36924	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA67	Os02g0634100	LOC_Os02g42280	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA68	Os02g0655500	LOC_Os02g43840	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA69	Os02g0661500	LOC_Os02g44270	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA7	Os01g0206700	LOC_Os01g10890	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA70	Os02g0663300	LOC_Os02g44380	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA71	Os02g0714300	LOC_Os02g48370	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA72	Os02g0724500	LOC_Os02g49260	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA73	Os02g0730000	LOC_Os02g49720	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA74	Os02g0730600	LOC_Os02g49790	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA75	Os02g0732400	LOC_Os02g49970	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA76	Os02g0735000	LOC_Os02g50220	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA77	None	LOC_Os02g51310	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA78	Os02g0753500	LOC_Os02g51730	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA79	Os02g0764400	LOC_Os02g52640	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA8	Os01g0211800	LOC_Os01g11350	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA80	Os02g0780500	LOC_Os02g53990	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA81	Os02g0781900	LOC_Os02g54100	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA82	Os02g0796600	LOC_Os02g55330	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA83	Os02g0823900	LOC_Os02g57790	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA84	Os02g0830000	LOC_Os02g58330	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA85	Os02g0833500	LOC_Os02g58660	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA86	Os03g0119100	LOC_Os03g02740	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA87	Os03g0124100	LOC_Os03g03270	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA88	Os03g0125800	LOC_Os03g03430	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA89	Os03g0138600	LOC_Os03g04560	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA9	Os01g0234900	LOC_Os01g13370	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA90	Os03g0164800	LOC_Os03g06890	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA91	Os03g0167200	LOC_Os03g07110	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA92	Os03g0176800	LOC_Os03g07970	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA93	Os03g0191800	LOC_Os03g09160	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA94	None	LOC_Os03g10550	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA95	None	LOC_Os03g16840	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA96	Os03g0281100	LOC_Os03g17250	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA97	Os03g0294700	LOC_Os03g18360	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA98	Os03g0320000	LOC_Os03g20410	data/Family/M/mature_anther-preferentially_expressed_genes
OsSTA99	Os03g0353600	LOC_Os03g23030	data/Family/M/mature_anther-preferentially_expressed_genes
OsTBL1	Os12g0106300	LOC_Os12g01560	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL10	Os11g0104800	LOC_Os11g01370	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL11	Os05g0470000	LOC_Os05g39350	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL12	Os01g0830700	LOC_Os01g61460	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL13	Os05g0354400	LOC_Os05g28630	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL14	Os07g0693600	LOC_Os07g49280	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL15	Os03g0291800	LOC_Os03g18140	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL16	Os01g0614300	LOC_Os01g42810	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL17	Os05g0587700	LOC_Os05g51020	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL18	Os03g0290900	LOC_Os03g18110	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL19	Os01g0217000	LOC_Os01g11810	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL2	Os11g0107000	LOC_Os11g01570	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL20	Os06g0531400	LOC_Os06g34060	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL21	Os01g0652100	LOC_Os01g46350	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL22	Os11g0148200	LOC_Os11g05080	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL23	Os12g0145400	LOC_Os12g05080	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL24	Os07g0656000	LOC_Os07g46230	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL25	Os01g0495200	LOC_Os01g30970	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL26	Os01g0880400	LOC_Os01g65800	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL27	Os05g0426300	LOC_Os05g35190	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL28	Os03g0307700	LOC_Os03g19470	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL29	Os06g0659400	LOC_Os06g44900	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL3	Os03g0817500	LOC_Os03g60300	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL30	Os04g0508000	LOC_Os04g42900	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL31	Os02g0773732	LOC_Os02g53380	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL32	Os06g0207500	LOC_Os06g10560	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL33	Os12g0516800	LOC_Os12g33194	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL34	Os12g0554100	LOC_Os12g36750	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL35	Os11g0241900	LOC_Os11g13800	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL36	Os09g0397400	LOC_Os09g23360	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL37	Os07g0498900	LOC_Os07g31550	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL38	Os02g0117900	LOC_Os02g02580	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL39	Os01g0914800	LOC_Os01g68630	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL4	Os05g0356700	LOC_Os05g28830	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL40	Os06g0235200	LOC_Os06g12870	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL41	Os09g0375300	LOC_Os09g20850	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL42	Os06g0234800	LOC_Os06g12830	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL43	Os06g0235000	LOC_Os06g12850	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL44	Os06g0235100	LOC_Os06g12860	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL45	Os06g0234900	LOC_Os06g12840	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL46	Os07g0255900	LOC_Os07g15230	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL47	Os07g0256700	LOC_Os07g15320	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL48	Os05g0214900	LOC_Os05g12380	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL49	Os06g0524400	LOC_Os06g33330	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL5	Os03g0817900	LOC_Os03g60350	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL50	Os06g0234300	LOC_Os06g12800	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL51	Os06g0234400	LOC_Os06g12810	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL52	Os06g0234600	LOC_Os06g12820	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL53	Os04g0465432	LOC_Os04g39130	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL54	Os02g0729100	LOC_Os02g49650	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL55	Os02g0729200	LOC_Os02g49660	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL56	Os06g0273700	LOC_Os06g16250	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL57	Os01g0652800	LOC_Os01g46400	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL58	Os01g0653100	LOC_Os01g46410	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL59	Os06g0273200	LOC_Os06g16200	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL6	Os03g0817800	LOC_Os03g60340	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL60	Os06g0273500	LOC_Os06g16240	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL61	Os06g0272800	LOC_Os06g16170	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL62	Os06g0266000	LOC_Os06g15560	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL63	Os11g0586800|Os11g0586825	LOC_Os11g37630	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL64	Os06g0272700	LOC_Os06g16150	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL65	Os06g0272800|Os06g0272850	LOC_Os06g16160	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL66	Os06g0266133	LOC_Os06g15580	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL7	None	LOC_Os04g58340	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL8	Os03g0291200	LOC_Os03g18120	data/Family/T/Trichome_Birefringence_Like_proteins
OsTBL9	Os12g0104700	LOC_Os12g01380	data/Family/T/Trichome_Birefringence_Like_proteins
OsTCP17	Os04g0526000	LOC_Os04g44440	data/Family/OS/T/OSTCP
OsTCP18	Os05g0513100	LOC_Os05g43760	data/Family/OS/T/OSTCP
OsTCP19	Os06g0226700	LOC_Os06g12230	data/Family/OS/T/OSTCP
OsTCP21	Os07g0152000	LOC_Os07g05720	data/Family/OS/T/OSTCP
OsTCP22|OsTCP15	Os08g0432300	LOC_Os08g33530	data/Family/OS/T/OSTCP
OsTCP25	Os09g0521300	LOC_Os09g34950	data/Family/OS/T/OSTCP
OsTCP28	Os12g0173300	LOC_Os12g07480	data/Family/OS/T/OSTCP
OsTCP5	Os01g0763200	LOC_Os01g55750	data/Family/OS/T/OSTCP
OsTCP6	Os01g0924400	LOC_Os01g69980	data/Family/OS/T/OSTCP
OsTCP7	Os02g0635800	LOC_Os02g42380	data/Family/OS/T/OSTCP
OsTCP9	Os02g0747400	LOC_Os02g51280	data/Family/OS/T/OSTCP
OsTET1	Os01g0977100	LOC_Os01g74570	data/Family/T/tetraspanin_family
OsTET10	Os06g0653100	LOC_Os06g44310	data/Family/T/tetraspanin_family
OsTET11	Os08g0260600	LOC_Os08g16050	data/Family/T/tetraspanin_family
OsTET12	Os08g0443800	LOC_Os08g34460	data/Family/T/tetraspanin_family
OsTET13	Os09g0425900	LOC_Os09g25760	data/Family/T/tetraspanin_family
OsTET14	Os10g0503600	LOC_Os10g35980	data/Family/T/tetraspanin_family
OsTET15	Os12g0249100	LOC_Os12g14580	data/Family/T/tetraspanin_family
OsTET2	Os02g0219800	LOC_Os02g12750	data/Family/T/tetraspanin_family
OsTET3	Os02g0728800	LOC_Os02g49630	data/Family/T/tetraspanin_family
OsTET4	Os03g0100020	LOC_Os03g01012	data/Family/T/tetraspanin_family
OsTET5	Os03g0853000	LOC_Os03g63600	data/Family/T/tetraspanin_family
OsTET6	Os03g0853200	LOC_Os03g63620	data/Family/T/tetraspanin_family
OsTET7	Os05g0122800	LOC_Os05g03140	data/Family/T/tetraspanin_family
OsTET8	Os05g0126100	LOC_Os05g03530	data/Family/T/tetraspanin_family
OsTET9	Os06g0572400	LOC_Os06g37510	data/Family/T/tetraspanin_family
OsTIFY11e|OsJAZ13	Os10g0391400	LOC_Os10g25230	data/Family/T/TIFY
OsTIFY11f|OsJAZ14	Os10g0391801	LOC_Os10g25250	data/Family/T/TIFY
OsTIFY11g|OsJAZ15	Os03g0396500	LOC_Os03g27900	data/Family/T/TIFY
OsTIFY1a	Os03g0684000	LOC_Os03g47970	data/Family/T/TIFY
OsTIFY1b	Os03g0734900	LOC_Os03g52450	data/Family/T/TIFY
OsTIFY2a	Os02g0148500	LOC_Os02g05510	data/Family/T/TIFY
OsTIFY2b	Os06g0698900	LOC_Os06g48534	data/Family/T/TIFY
OsTIFY5|OsJAZ2	Os07g0153000	LOC_Os07g05830	data/Family/T/TIFY
OsTIFY8	Os02g0732400	LOC_Os02g49970	data/Family/T/TIFY
OsTLP1|OsTLP1a|OsTLP1b|OsTLP1c	Os05g0437900	LOC_Os05g36190	data/Family/OS/T/OSTLP
OsTLP10|OsTLP10a|OsTLP10b	Os05g0514300	LOC_Os05g43850	data/Family/OS/T/OSTLP
OsTLP11	Os05g0560400	LOC_Os05g48670	data/Family/OS/T/OSTLP
OsTLP12	Os01g0759100	LOC_Os01g55430	data/Family/OS/T/OSTLP
OsTLP13	Os02g0179400	LOC_Os02g08310	data/Family/OS/T/OSTLP
OsTLP14	Os03g0351400	LOC_Os03g22800	data/Family/OS/T/OSTLP
OsTLP2|OsTLP2a|OsTLP2b	Os08g0103300	LOC_Os08g01290	data/Family/OS/T/OSTLP
OsTLP3	Os04g0687900	LOC_Os04g59130	data/Family/OS/T/OSTLP
OsTLP4	Os12g0163400	LOC_Os12g06630	data/Family/OS/T/OSTLP
OsTLP5	Os01g0866800	LOC_Os01g64700	data/Family/OS/T/OSTLP
OsTLP6	Os11g0163600	LOC_Os11g06420	data/Family/OS/T/OSTLP
OsTLP7	Os07g0667000	LOC_Os07g47110	data/Family/OS/T/OSTLP
OsTLP8|OsTLP8a|OsTLP8b|OsTLP8c|OsTLP8d	Os02g0705300	LOC_Os02g47640	data/Family/OS/T/OSTLP
OsTLP9|OsTLP9a|OsTLP9b|OsTLP9c	Os01g0674500	LOC_Os01g48370	data/Family/OS/T/OSTLP
OsTTN5	Os02g0327100	LOC_Os02g22140	data/Family/A/ADP-ribosylation_factors
OsUBC1	Os10g0536000	LOC_Os10g39120	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC10	Os10g0447100	LOC_Os10g31000	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC11	Os01g0839700	LOC_Os01g62244	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC12	Os05g0460200	LOC_Os05g38550	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC13	Os02g0120600	LOC_Os02g02830	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC14	Os01g0658400	LOC_Os01g46926	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC15	Os02g0261100	LOC_Os02g16040	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC16	Os04g0667800	LOC_Os04g57220	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC17	Os06g0506600	LOC_Os06g30970	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC18	Os09g0293400	LOC_Os09g12230	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC2	Os03g0123100	LOC_Os03g03130	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC22	Os01g0819500	LOC_Os01g60410	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC23	Os01g0819400	LOC_Os01g60360	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC25	Os03g0681400	LOC_Os03g47770	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC26	Os12g0636800	LOC_Os12g44000	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC27	Os01g0273100	LOC_Os01g16650	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC3	Os04g0580400	LOC_Os04g49130	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC32	Os02g0634800	LOC_Os02g42314	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC33	Os06g0660700	LOC_Os06g45000	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC34	Os01g0125900	LOC_Os01g03520	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC35	Os05g0557700	LOC_Os05g48390	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC36	Os05g0153066|Os05g0153132	LOC_Os05g06120	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC37	Os01g0233900	LOC_Os01g13280	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC39	Os01g0677500	LOC_Os01g48580	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC4	Os10g0190000	LOC_Os10g11260	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC40	Os09g0294300	LOC_Os09g12310	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC41	Os05g0557600	LOC_Os05g48380	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC42	Os01g0232500	LOC_Os01g13170	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC43	Os05g0232500	LOC_Os05g14300	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC44	Os01g0925800	LOC_Os01g70140	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC45	Os03g0308000	LOC_Os03g19500	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC46	Os06g0193000	LOC_Os06g09330	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC47	Os01g0673600	LOC_Os01g48280	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC48	Os01g0605300	LOC_Os01g42040	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC5	Os08g0374100	LOC_Os08g28680	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC6	Os09g0321900	LOC_Os09g15320	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC7	Os07g0166800	LOC_Os07g07240	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC8	Os05g0182500	LOC_Os05g08960	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC9	Os03g0791800	LOC_Os03g57790	data/Family/U/Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUGE1	Os05g0595100	LOC_Os05g51670	data/Family/OS/U/OSUGE
OsUGE2	Os08g0374800	LOC_Os08g28730	data/Family/OS/U/OSUGE
OsUGE3	Os09g0526700	LOC_Os09g35800	data/Family/OS/U/OSUGE
OsUGE4	Os09g0323000	LOC_Os09g15420	data/Family/OS/U/OSUGE
OsUXS1	Os01g0315800	LOC_Os01g21320	data/Family/U/UXS
OsUXS2	Os03g0280800	LOC_Os03g17230	data/Family/U/UXS
OsUXS4	None	None	data/Family/U/UXS
OsUXS5	Os05g0363200	LOC_Os05g29990	data/Family/U/UXS
OsUXS6	Os07g0674100	LOC_Os07g47700	data/Family/U/UXS
OsVDAC1	Os09g0361400|Os09g0361500	LOC_Os09g19734	data/Family/V/voltage_dependent_anion_channel
OsVDAC2	Os05g0536200	LOC_Os05g45950	data/Family/V/voltage_dependent_anion_channel
OsVDAC3	Os01g0588200	LOC_Os01g40570	data/Family/V/voltage_dependent_anion_channel
OsVDAC4	Os01g0715500	LOC_Os01g51770	data/Family/V/voltage_dependent_anion_channel
OsVDAC5	Os03g0202200	LOC_Os03g10510	data/Family/V/voltage_dependent_anion_channel
OsVDAC6	Os03g0137500	LOC_Os03g04460	data/Family/V/voltage_dependent_anion_channel
OsVDAC7	Os01g0276200	LOC_Os01g16910	data/Family/V/voltage_dependent_anion_channel
OsVDAC8	Os03g0323800	LOC_Os03g20750	data/Family/V/voltage_dependent_anion_channel
OsVQ1	Os01g0278000	LOC_Os01g17050	data/Family/OS/V/OSVQ
OsVQ10	Os03g0319000	LOC_Os03g20330	data/Family/OS/V/OSVQ
OsVQ11	Os03g0320600	LOC_Os03g20440	data/Family/OS/V/OSVQ
OsVQ12	Os03g0387300	LOC_Os03g26990	data/Family/OS/V/OSVQ
OsVQ13	Os03g0676400	LOC_Os03g47280	data/Family/OS/V/OSVQ
OsVQ15	Os04g0417600	LOC_Os04g34050	data/Family/OS/V/OSVQ
OsVQ16	Os04g0645200	LOC_Os04g55240	data/Family/OS/V/OSVQ
OsVQ17	Os04g0665900	LOC_Os04g57030	data/Family/OS/V/OSVQ
OsVQ18	Os05g0211700	LOC_Os05g12090	data/Family/OS/V/OSVQ
OsVQ19	Os05g0390800	LOC_Os05g32460	data/Family/OS/V/OSVQ
OsVQ2	Os01g0653300	LOC_Os01g46440	data/Family/OS/V/OSVQ
OsVQ20	Os05g0491700	LOC_Os05g41250	data/Family/OS/V/OSVQ
OsVQ21	Os05g0519000	LOC_Os05g44270	data/Family/OS/V/OSVQ
OsVQ22	Os06g0530600	LOC_Os06g33970	data/Family/OS/V/OSVQ
OsVQ23	Os06g0603300	LOC_Os06g40090	data/Family/OS/V/OSVQ
OsVQ24	Os06g0618700	LOC_Os06g41450	data/Family/OS/V/OSVQ
OsVQ25	Os06g0666400	LOC_Os06g45570	data/Family/OS/V/OSVQ
OsVQ26	Os07g0161700	LOC_Os07g06750	data/Family/OS/V/OSVQ
OsVQ27	Os07g0161900	LOC_Os07g06760	data/Family/OS/V/OSVQ
OsVQ28	Os07g0162000	LOC_Os07g06790	data/Family/OS/V/OSVQ
OsVQ29	Os07g0624200	LOC_Os07g43140	data/Family/OS/V/OSVQ
OsVQ3	Os01g0747800	LOC_Os01g54400	data/Family/OS/V/OSVQ
OsVQ30	Os07g0686600	LOC_Os07g48710	data/Family/OS/V/OSVQ
OsVQ31	Os07g0687400	LOC_Os07g48800	data/Family/OS/V/OSVQ
OsVQ32	Os08g0102900	LOC_Os08g01260	data/Family/OS/V/OSVQ
OsVQ33	Os08g0409500	LOC_Os08g31660	data/Family/OS/V/OSVQ
OsVQ34	Os09g0365000	LOC_Os09g20020	data/Family/OS/V/OSVQ
OsVQ35	Os09g0370500	LOC_Os09g20460	data/Family/OS/V/OSVQ
OsVQ36	Os10g0101800	LOC_Os10g01240	data/Family/OS/V/OSVQ
OsVQ37	Os11g0131100	LOC_Os11g03660	data/Family/OS/V/OSVQ
OsVQ38	Os11g0235900	LOC_Os11g12790	data/Family/OS/V/OSVQ
OsVQ39	Os12g0127800	LOC_Os12g03420	data/Family/OS/V/OSVQ
OsVQ4	Os01g0808900	LOC_Os01g59410	data/Family/OS/V/OSVQ
OsVQ5	Os02g0173200	LOC_Os02g07690	data/Family/OS/V/OSVQ
OsVQ6	Os02g0251800	LOC_Os02g15280	data/Family/OS/V/OSVQ
OsVQ7	Os02g0251900	LOC_Os02g15290	data/Family/OS/V/OSVQ
OsVQ8	Os02g0539500	LOC_Os02g33600	data/Family/OS/V/OSVQ
OsVQ9	Os02g0753700	LOC_Os02g51740	data/Family/OS/V/OSVQ
OsWD40-10	Os01g0232200	LOC_Os01g13140	data/Family/OS/W/OSWD40
OsWD40-100	Os04g0417800	LOC_Os04g34080	data/Family/OS/W/OSWD40
OsWD40-101	Os04g0481600	LOC_Os04g40560	data/Family/OS/W/OSWD40
OsWD40-102	Os04g0507900	LOC_Os04g42880	data/Family/OS/W/OSWD40
OsWD40-104	Os04g0529400	LOC_Os04g44700	data/Family/OS/W/OSWD40
OsWD40-105	Os04g0555500	LOC_Os04g46892	data/Family/OS/W/OSWD40
OsWD40-106	Os04g0568400	LOC_Os04g48010	data/Family/OS/W/OSWD40
OsWD40-107	Os04g0572700	LOC_Os04g48375	data/Family/OS/W/OSWD40
OsWD40-108	Os04g0592700	LOC_Os04g50660	data/Family/OS/W/OSWD40
OsWD40-109	Os04g0599800	LOC_Os04g51110	data/Family/OS/W/OSWD40
OsWD40-11	Os01g0238900	LOC_Os01g13730	data/Family/OS/W/OSWD40
OsWD40-110	Os04g0619700	LOC_Os04g52870	data/Family/OS/W/OSWD40
OsWD40-112	Os04g0678300	LOC_Os04g58180	data/Family/OS/W/OSWD40
OsWD40-113	Os05g0144100	LOC_Os05g05210	data/Family/OS/W/OSWD40
OsWD40-115	Os05g0240200	LOC_Os05g15040	data/Family/OS/W/OSWD40
OsWD40-116	Os05g0256000	LOC_Os05g16660	data/Family/OS/W/OSWD40
OsWD40-117	Os05g0299300	LOC_Os05g23430	data/Family/OS/W/OSWD40
OsWD40-119	Os05g0407200	LOC_Os05g33710	data/Family/OS/W/OSWD40
OsWD40-12	Os01g0254100	LOC_Os01g15020	data/Family/OS/W/OSWD40
OsWD40-120	Os05g0519500	LOC_Os05g44320	data/Family/OS/W/OSWD40
OsWD40-121	Os05g0543300	LOC_Os05g46570	data/Family/OS/W/OSWD40
OsWD40-123	Os05g0571000	LOC_Os05g49590	data/Family/OS/W/OSWD40
OsWD40-124	Os06g0131100	LOC_Os06g04040	data/Family/OS/W/OSWD40
